uLabel,h1,h2,h3,h4,h5,ax,ay,az,uL dev_yaw,uL dev_pitch,uL dev_roll,uL Timestamp,uMyo1,uM1 d1,uM1 d2,uM1 d3,uM1 d4,uM1 d5,uM1 d6,uM1 d7,uM1 ds0,uM1 ds1,uM1 ds2,uM1 ds3,uM1 ax,uM1 ay,uM1 az,uM1 dev_yaw,uM1 dev_pitch,uM1 dev_roll,uM1 Timestamp,uMyo2,uM2 d1,uM2 d2,uM2 d3,uM2 d4,uM2 d5,uM2 d6,uM2 d7,uM2 ds0,uM2 ds1,uM2 ds2,uM2 ds3,uM2 ax,uM2 ay,uM2 az,uM2 dev_yaw,uM2 dev_pitch,uM2 dev_roll,uM2 Timestamp,uMyo3,uM3 d1,uM3 d2,uM3 d3,uM3 d4,uM3 d5,uM3 d6,uM3 d7,uM3 ds0,uM3 ds1,uM3 ds2,uM3 ds3,uM3 ax,uM3 ay,uM3 az,uM3 dev_yaw,uM3 dev_pitch,uM3 dev_roll,uM3 Timestamp,uMyo4,uM4 d1,uM4 d2,uM4 d3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31484,30552,30604,29800,30284,993,16566,154,-2162,0,-236,1709863219.2834957,0,17908,17904,17895,17915,17926,17913,17910,17929,12228,34,39,21,-4180,-14170,7092,0,0,0,1709863219.2974033,1,17508,17517,17523,17511,17531,17532,17524,17509,9083,36,30,13,2870,-15758,4033,0,0,0,1709863219.2974033,2,12461,12456,12436,12474,12489,12492,12489,12487,34247,98,28,21,-2601,16412,-1041,0,0,0,1709863219.2974033,3,,,,,,,,,,,,,,,,,0,0,1709863219.2974033,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.2974033,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.2974033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31552,30576,30560,30016,30960,6368,14402,-2088,-2149,0,-224,1709863219.400632,0,17463,17440,17410,17411,17416,17445,17459,17483,8455,140,13,5,-4647,-14322,6736,0,0,0,1709863219.4156904,1,17748,17747,17760,17772,17801,17799,17789,17804,11148,111,30,49,2209,-15624,4207,0,0,0,1709863219.4156904,2,12498,12513,12505,12513,12500,12483,12465,12450,34391,108,43,33,-1991,16155,-1044,0,0,0,1709863219.4156904,3,,,,,,,,,,,,,,,,,0,0,1709863219.4156904,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.4156904,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.4156904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31520,30576,30596,29144,31064,5551,15483,-3213,-2129,0,-219,1709863219.5158405,0,17592,17539,17485,17463,17492,17517,17563,17583,9162,248,37,8,-4695,-13725,6722,0,0,0,1709863219.5279658,1,18209,18197,18222,18264,18219,18166,18112,18059,14376,307,102,126,2680,-15239,4511,0,0,0,1709863219.5279658,2,12606,12566,12548,12595,12614,12643,12645,12629,35310,179,30,29,-2208,15794,-1710,0,0,0,1709863219.5279658,3,,,,,,,,,,,,,,,,,0,0,1709863219.5279658,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.5279658,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.5279658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31524,30580,30796,25420,30976,6575,15255,-4635,-2127,0,-218,1709863219.623411,0,17748,17813,17848,17850,17849,17885,17922,17920,11763,202,187,103,-5296,-14417,6772,0,0,0,1709863219.635501,1,18511,18536,18542,18557,18582,18584,18563,18522,17325,133,42,17,2303,-15827,4377,0,0,0,1709863219.635501,2,12728,12724,12719,12736,12743,12747,12743,12759,36363,58,25,17,-3339,16539,-608,0,0,0,1709863219.635501,3,,,,,,,,,,,,,,,,,0,0,1709863219.635501,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.635501,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.635501,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31528,30560,30592,29704,31076,5222,15137,-1896,-2123,0,-196,1709863219.7256038,0,18379,18405,18388,18350,18339,18357,18363,18355,15864,95,65,5,-4380,-14434,7342,0,0,0,1709863219.7379975,1,18669,18652,18678,18705,18714,18691,18658,18606,18301,155,56,57,2990,-16291,4244,0,0,0,1709863219.7379975,2,12700,12707,12714,12712,12710,12723,12739,12754,36223,66,56,32,-1926,16845,-1648,0,0,0,1709863219.7379975,3,,,,,,,,,,,,,,,,,0,0,1709863219.7379975,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.7379975,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.7379975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31496,30560,30608,30096,31124,6109,14264,-804,-2121,0,-192,1709863219.827111,0,18371,18190,18088,18158,18301,18324,18148,18072,14580,127,520,227,-5327,-14152,7018,0,0,0,1709863219.8388822,1,18150,18166,18210,18219,18243,18258,18245,18205,14624,190,62,27,2217,-15700,4200,0,0,0,1709863219.8388822,2,12483,12521,12514,12512,12529,12525,12501,12483,34532,75,51,23,-2050,15848,-1968,0,0,0,1709863219.8388822,3,,,,,,,,,,,,,,,,,0,0,1709863219.8388822,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.8388822,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863219.8388822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31584,30640,29192,30160,31060,5505,16272,-4152,-2085,0,-169,1709863219.9288075,0,17767,17822,17838,17834,17869,17874,17823,17795,11550,166,71,44,-4397,-15033,6441,0,0,0,1709863220,1,17654,17626,17590,17582,17602,17609,17613,17595,9799,75,78,40,2146,-16139,4315,0,0,0,1709863220,2,12314,12330,12310,12308,12307,12323,12308,12299,32963,14,46,12,-2678,16852,-875,0,0,0,1709863220,3,,,,,,,,,,,,,,,,,0,0,1709863220,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31596,30656,29020,30136,30956,7243,14426,-2598,-2094,0,-170,1709863220.0252604,0,17473,17479,17493,17497,17460,17405,17395,17398,8528,220,46,39,-4236,-14083,7501,0,0,0,1709863220.0371416,1,17332,17334,17313,17293,17299,17291,17270,17264,7324,103,83,24,3554,-15882,4756,0,0,0,1709863220.0371416,2,12250,12240,12232,12239,12244,12246,12243,12254,32412,28,20,3,-1274,16104,-2257,0,0,0,1709863220.0371416,3,,,,,,,,,,,,,,,,,0,0,1709863220.0371416,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.0371416,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.0371416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31508,30552,30552,30152,31068,3737,9126,-2377,-2084,0,-159,1709863220.1213381,0,17634,17657,17681,17700,17731,17763,17783,17766,10643,256,109,71,-4187,-13850,7780,0,0,0,1709863220.1335402,1,17462,17483,17514,17523,17524,17542,17529,17509,9014,122,57,19,2564,-15639,3628,0,0,0,1709863220.1335402,2,12723,12646,12669,12657,12558,12423,12383,12450,34973,615,232,154,-319,16791,-2856,0,0,0,1709863220.1335402,3,,,,,,,,,,,,,,,,,0,0,1709863220.1335402,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.1335402,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.1335402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31520,30488,30556,30132,31044,8056,14440,-3833,-2050,0,-137,1709863220.2226174,0,18584,18521,18252,18046,17934,17926,17930,18007,14128,1296,517,286,-4458,-14217,6627,0,0,0,1709863220.234649,1,17642,17601,17603,17609,17654,17799,17961,18156,10953,915,452,308,1340,-15905,4056,0,0,0,1709863220.234649,2,11324,11384,11907,12191,12443,12338,12605,12959,31614,2287,1610,1115,-2769,14929,-678,0,0,0,1709863220.234649,3,,,,,,,,,,,,,,,,,0,0,1709863220.234649,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.234649,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.234649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31628,28356,30616,30160,31092,7357,14683,-4464,-2043,0,-136,1709863220.3239086,0,18359,18387,18442,18516,18534,18502,18519,18526,16713,299,167,101,-4733,-14750,7578,0,0,0,1709863220.336226,1,18211,18204,18223,18209,18245,18275,18295,18255,14845,163,63,19,2807,-16222,4388,0,0,0,1709863220.336226,2,12594,12650,12731,12864,13080,13196,13095,12978,37652,1147,152,207,-1584,16837,-1721,0,0,0,1709863220.336226,3,,,,,,,,,,,,,,,,,0,0,1709863220.336226,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.336226,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.336226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31544,30092,30604,30172,31052,7141,10215,-934,-2049,0,-123,1709863220.423967,0,18507,18501,18505,18484,18500,18489,18499,18503,16916,28,4,18,-4389,-14087,6851,0,0,0,1709863220.4363377,1,18538,18539,18530,18522,18528,18521,18527,18529,17162,29,12,9,2463,-15819,4568,0,0,0,1709863220.4363377,2,12736,12816,12871,12826,12686,12509,12379,12415,35702,999,191,124,-2453,15983,-1378,0,0,0,1709863220.4363377,3,,,,,,,,,,,,,,,,,0,0,1709863220.4363377,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.4363377,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.4363377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31556,30544,30552,30144,31056,8528,13399,-3596,-2089,0,-145,1709863220.5230937,0,18118,18016,17948,17850,17855,17915,17954,18026,12610,462,89,81,-3845,-14831,5942,0,0,0,1709863220.5359693,1,18324,18392,18423,18422,18493,18548,18534,18393,16457,360,187,43,1734,-15137,4413,0,0,0,1709863220.5359693,2,12208,12079,12081,12260,12455,12488,12394,12306,32735,810,188,13,-3622,15921,-1134,0,0,0,1709863220.5359693,3,,,,,,,,,,,,,,,,,0,0,1709863220.5359693,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.5359693,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.5359693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,29820,30040,30600,30152,30952,5905,15844,-3308,-2041,0,-124,1709863220.623053,0,17735,17515,17439,17490,17447,17401,17436,17453,8844,359,308,255,39,-15719,6218,0,0,0,1709863220.6351776,1,17983,17813,17698,17657,17723,17698,17753,17784,11037,435,264,100,1338,-15323,4307,0,0,0,1709863220.6351776,2,12629,12502,12436,12289,12278,12416,12491,12506,34011,584,124,141,-6412,15887,2570,0,0,0,1709863220.6351776,3,,,,,,,,,,,,,,,,,0,0,1709863220.6351776,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.6351776,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.6351776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28632,29312,30652,30200,31008,5831,15263,-1342,-2095,0,-164,1709863220.725014,0,17208,17193,17170,17174,17182,17187,17202,17209,6453,76,18,11,-4922,-14240,7500,0,0,0,1709863220.737917,1,17646,17650,17677,17688,17665,17648,17651,17644,10197,76,38,12,2279,-16021,4628,0,0,0,1709863220.737917,2,12348,12354,12348,12347,12336,12323,12319,12324,33163,69,18,11,-1936,16743,-1663,0,0,0,1709863220.737917,3,,,,,,,,,,,,,,,,,0,0,1709863220.737917,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.737917,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.737917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31512,30440,30512,30152,31092,1641,16683,-539,-2146,0,-201,1709863220.8292527,0,17961,17884,17872,17829,17722,17656,17639,17674,11165,581,175,191,-5477,-13409,7313,0,0,0,1709863220.8409467,1,17761,17764,17764,17775,17785,17769,17775,17752,11073,43,9,24,2007,-15113,4231,0,0,0,1709863220.8409467,2,12147,12342,12388,12229,11776,11333,11325,11797,29801,2222,409,57,-1247,15693,-2116,0,0,0,1709863220.8409467,3,,,,,,,,,,,,,,,,,0,0,1709863220.8409467,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.8409467,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.8409467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31552,29552,30620,30156,31044,6424,15388,-4831,-2101,0,-172,1709863220.9299903,0,18038,18098,18290,18539,18595,18606,18651,18675,16420,1157,595,308,-2191,-14514,5664,0,0,0,1709863220.9415653,1,18105,18236,18432,18419,18251,18004,17819,17768,13962,1314,117,150,4410,-15444,3587,0,0,0,1709863220.9415653,2,11569,11410,11850,12485,13021,13232,13142,13055,34227,3789,983,693,-5952,14166,-434,0,0,0,1709863220.9415653,3,,,,,,,,,,,,,,,,,0,0,1709863220.9415653,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.9415653,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863220.9415653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31752,26112,30720,30192,31048,6570,16113,-3907,-2088,0,-160,1709863221.035439,0,18547,18548,18546,18570,18610,18644,18701,18681,17775,305,107,74,-6902,-14855,6943,0,0,0,1709863221.048873,1,18163,18190,18193,18175,18170,18177,18180,18197,14373,18,40,37,915,-16230,4994,0,0,0,1709863221.048873,2,12780,12785,12773,12789,12769,12757,12758,12765,36640,53,21,23,-1843,16322,-1669,0,0,0,1709863221.048873,3,,,,,,,,,,,,,,,,,0,0,1709863221.048873,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.048873,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.048873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31556,30404,30608,30088,30988,4738,15210,-8574,-2112,0,-171,1709863221.1368983,0,18626,18619,18600,18573,18524,18524,18567,18537,17498,190,37,84,-3705,-14123,7626,0,0,0,1709863221.1490479,1,18494,18416,18416,18428,18460,18485,18504,18526,16657,213,62,32,2291,-15943,4797,0,0,0,1709863221.1490479,2,12794,12778,12750,12762,12742,12736,12736,12727,36489,89,55,62,-372,16079,-2548,0,0,0,1709863221.1490479,3,,,,,,,,,,,,,,,,,0,0,1709863221.1490479,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.1490479,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.1490479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31524,30624,30236,30144,31076,4225,15813,-2103,-2130,0,-194,1709863221.2383084,0,17817,17815,17866,17860,17898,17966,18035,17863,12048,334,194,64,-4698,-14043,6113,0,0,0,1709863221.2515187,1,18375,18329,18292,18308,18300,18250,18230,18114,15126,255,219,203,1210,-15173,4725,0,0,0,1709863221.2515187,2,12295,12333,12377,12376,12401,12425,12418,12383,33472,199,99,54,-2140,14310,-689,0,0,0,1709863221.2515187,3,,,,,,,,,,,,,,,,,0,0,1709863221.2515187,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.2515187,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.2515187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31544,30672,28444,30264,31008,5183,17500,-4003,-2176,0,-239,1709863221.3425639,0,17409,17409,17390,17375,17364,17366,17371,17361,7973,88,40,32,-5581,-15272,7031,0,0,0,1709863221.3549044,1,17978,17972,17977,17970,17959,17949,17952,17953,12638,58,8,15,2036,-16064,5156,0,0,0,1709863221.3549044,2,12280,12273,12267,12267,12275,12286,12276,12273,32661,22,22,10,-2459,16672,-1245,0,0,0,1709863221.3549044,3,,,,,,,,,,,,,,,,,0,0,1709863221.3549044,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.3549044,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.3549044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31476,30588,30584,30140,31080,4260,15586,446,-2210,0,-259,1709863221.440679,0,17408,17418,17453,17482,17482,17464,17465,17447,8547,132,54,17,-4200,-14096,8771,0,0,0,1709863221.4529974,1,17687,17671,17681,17701,17694,17694,17685,17659,10400,53,15,42,4235,-16097,3851,0,0,0,1709863221.4529974,2,12349,12354,12363,12350,12342,12327,12324,12324,33197,76,8,6,-2395,18026,-2961,0,0,0,1709863221.4529974,3,,,,,,,,,,,,,,,,,0,0,1709863221.4529974,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.4529974,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.4529974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31480,30580,30636,29900,30996,2761,14094,1128,-2212,0,-265,1709863221.5375528,0,17814,17837,17852,17853,17941,18078,18108,17994,12405,562,215,58,-4765,-13308,7125,0,0,0,1709863221.5486193,1,17565,17503,17452,17419,17423,17523,17631,17625,9069,435,96,21,2240,-14645,3822,0,0,0,1709863221.5486193,2,12430,12426,12418,12381,12374,12361,12345,12393,33592,156,43,35,-2227,15009,-2055,0,0,0,1709863221.5486193,3,,,,,,,,,,,,,,,,,0,0,1709863221.5486193,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.5486193,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.5486193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31536,30604,30676,27440,31068,4644,17738,-3297,-2219,0,-282,1709863221.6350136,0,18519,18513,18514,18496,18501,18526,18537,18537,17071,71,31,15,-5641,-14535,7933,0,0,0,1709863221.6483874,1,17645,17657,17669,17681,17656,17647,17656,17625,10164,73,24,39,2548,-16780,4606,0,0,0,1709863221.6483874,2,12561,12562,12577,12592,12597,12598,12601,12599,35151,78,36,16,-1708,17670,-2878,0,0,0,1709863221.6483874,3,,,,,,,,,,,,,,,,,0,0,1709863221.6483874,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.6483874,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.6483874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31564,30596,30628,29260,31064,6643,15595,-3657,-2221,0,-284,1709863221.7371118,0,18923,18925,18915,18903,18896,18904,18895,18907,20196,54,21,12,-5567,-14331,7682,0,0,0,1709863221.749123,1,17936,17948,17949,17938,17949,17968,17969,17960,12545,51,37,17,3395,-16851,4416,0,0,0,1709863221.749123,2,12665,12685,12698,12698,12702,12693,12669,12668,35942,77,12,16,-990,17430,-3192,0,0,0,1709863221.749123,3,,,,,,,,,,,,,,,,,0,0,1709863221.749123,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.749123,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.749123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31512,30564,30564,30040,31036,2560,13345,-1363,-2215,0,-275,1709863221.8351398,0,18764,18738,18695,18668,18624,18583,18603,18666,18269,320,90,37,-4599,-12856,7674,0,0,0,1709863221.8481088,1,18246,18221,18216,18236,18214,18200,18170,18135,14566,134,89,97,2888,-14772,3855,0,0,0,1709863221.8481088,2,12673,12658,12651,12665,12668,12661,12663,12681,35783,29,38,4,-974,15333,-2694,0,0,0,1709863221.8481088,3,,,,,,,,,,,,,,,,,0,0,1709863221.8481088,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.8481088,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.8481088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31596,30604,30612,29884,29792,954,17338,449,-2262,0,-321,1709863221.9492028,0,18059,18056,18070,18089,18113,18103,18129,18136,13683,136,71,54,-5459,-12970,7694,0,0,0,1709863221.963318,1,18363,18343,18343,18340,18340,18341,18342,18329,15669,19,23,30,2759,-14787,4930,0,0,0,1709863221.963318,2,12569,12572,12547,12550,12544,12553,12557,12544,34900,35,32,31,-3223,15733,-2183,0,0,0,1709863221.963318,3,,,,,,,,,,,,,,,,,0,0,1709863221.963318,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.963318,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863221.963318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31484,30588,30512,29920,30792,6623,15142,-4173,-2235,0,-294,1709863222.0669491,0,17497,17500,17500,17492,17474,17472,17490,17506,8859,56,32,6,-4585,-13943,8257,0,0,0,1709863222.081719,1,18289,18302,18296,18294,18298,18303,18291,18285,15286,19,26,2,3363,-16500,4464,0,0,0,1709863222.081719,2,12499,12492,12501,12497,12493,12481,12462,12472,34361,64,29,20,-1763,16686,-2326,0,0,0,1709863222.081719,3,,,,,,,,,,,,,,,,,0,0,1709863222.081719,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863222.081719,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863222.081719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31524,30488,30572,29892,31016,4192,14369,-365,-2208,0,-274,1709863222.1847453,0,17441,17394,17347,17374,17515,17617,17635,17610,8861,615,37,90,-4892,-13542,7478,0,0,0,1709863222.1970732,1,17967,17984,17968,17968,17978,17980,18004,18006,12783,62,28,42,2470,-15079,4358,0,0,0,1709863222.1970732,2,12392,12412,12427,12448,12453,12473,12480,12470,34019,142,70,33,-2435,15643,-2483,0,0,0,1709863222.1970732,3,,,,,,,,,,,,,,,,,0,0,1709863222.1970732,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863222.1970732,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863222.1970732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31568,30588,30768,25616,30992,4114,15880,-3390,-2188,0,-270,1709863222.3082378,0,17907,17937,17956,17972,17990,18013,18019,17998,12720,179,80,48,-5194,-13672,8166,0,0,0,1709863222.3227744,1,17767,17758,17747,17728,17710,17711,17723,17710,10782,104,31,42,2994,-15765,4357,0,0,0,1709863222.3227744,2,12531,12524,12519,12535,12538,12539,12524,12525,34699,26,26,10,-1578,17149,-2897,0,0,0,1709863222.3227744,3,,,,,,,,,,,,,,,,,0,0,1709863222.3227744,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863222.3227744,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863222.3227744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,31524,30588,30596,29708,31056,6933,16658,-8180,-2191,0,-281,1709863222.420266,0,18743,18730,18746,18744,18760,18771,18777,18781,18980,88,31,28,-5028,-14277,7709,0,0,0,1709863222.432835,1,17775,17770,17779,17798,17812,17847,17871,17848,11428,190,69,18,1953,-15501,4570,0,0,0,1709863222.432835,2,12647,12643,12652,12663,12653,12654,12657,12658,35691,19,25,5,-2755,15397,-1822,0,0,0,1709863222.432835,3,,,,,,,,,,,,,,,,,0,0,1709863222.432835,4,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863222.432835,5,0,0,0,0,0,0,0,0,0,0,0,0,Attribute not found,Attribute not found,Attribute not found,0,0,0,1709863222.432835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
